,tmpf,dwpf,relh,drct,sknt,alti,vsby,skyl1,feel,skyc1_BKN,skyc1_FEW,skyc1_NSC,skyc1_OVC,skyc1_SCT,skyc1_VV ,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,dayofweek_flag_Fri,dayofweek_flag_Mon,dayofweek_flag_Sat,dayofweek_flag_Sun,dayofweek_flag_Thurs,dayofweek_flag_Tues,dayofweek_flag_Wed,season_flag_autumn,season_flag_spring,season_flag_summer,season_flag_winter,fr_code_IFR,fr_code_LIFR,fr_code_MVFR,fr_code_VFR
28658,60.8,59.0,93.79,90.0,1.0,30.09,4.35,2000.0,60.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20750,75.2,59.0,57.12,210.0,2.0,30.06,6.21,3000.0,75.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
40623,71.6,60.8,68.75,20.0,7.0,29.91,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
13782,62.6,59.0,88.0,50.0,6.0,30.09,1.86,1000.0,62.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3157,71.6,62.6,73.27,50.0,3.0,29.97,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33657,84.2,64.4,51.47,220.0,9.0,29.91,6.21,3000.0,85.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16000,69.8,64.4,82.98,220.0,5.0,30.0,6.21,1700.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19162,69.8,69.8,100.0,50.0,1.0,30.03,6.21,2000.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9056,73.4,69.8,88.51,0.0,0.0,30.03,6.21,3000.0,74.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
15802,68.0,64.4,88.26,100.0,2.0,29.83,6.21,1000.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19658,71.6,69.8,94.06,180.0,3.0,30.06,5.59,1300.0,72.88,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
12203,75.2,48.2,38.46,120.0,3.0,30.24,6.21,3000.0,75.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
38809,64.4,50.0,59.5,140.0,18.0,30.12,6.21,3000.0,64.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3113,59.0,55.4,87.83,160.0,7.0,30.18,6.21,3000.0,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23198,66.2,62.6,88.18,90.0,6.0,30.0,3.11,2000.0,66.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19400,69.8,64.4,82.98,80.0,3.0,30.12,6.21,2000.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5233,59.0,53.6,82.25,210.0,4.0,29.97,4.35,1200.0,59.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37340,64.4,48.2,55.63,140.0,12.0,30.15,6.21,3000.0,64.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
30871,62.6,57.2,82.5,20.0,2.0,30.03,4.97,3000.0,62.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29776,62.6,53.6,72.38,140.0,1.0,30.18,6.21,3000.0,62.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20838,59.0,53.6,82.25,130.0,3.0,30.09,6.21,2000.0,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2587,71.6,57.2,60.44,130.0,9.0,30.09,6.21,3000.0,71.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32501,68.0,60.8,77.75,130.0,5.0,30.09,3.11,1300.0,68.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16046,66.2,59.0,77.6,80.0,6.0,30.09,6.21,1500.0,66.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
33115,68.0,64.4,88.26,70.0,5.0,29.97,4.97,1000.0,68.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4967,60.8,57.2,87.92,80.0,4.0,30.39,6.21,3000.0,60.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
39162,64.4,60.8,88.09,100.0,3.0,30.06,4.35,1000.0,64.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35821,62.6,59.0,88.0,150.0,5.0,30.06,6.21,3000.0,62.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24470,86.0,59.0,40.14,330.0,4.0,29.97,6.21,3500.0,85.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23428,64.4,57.2,77.45,260.0,1.0,30.03,6.21,3000.0,64.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24206,93.2,51.8,24.63,240.0,6.0,29.97,6.21,4000.0,90.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
13900,69.8,59.0,68.55,160.0,2.0,30.21,6.21,2000.0,69.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38709,86.0,59.0,40.14,230.0,4.0,29.94,4.97,3000.0,85.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40085,75.2,64.4,69.14,80.0,4.0,29.83,6.21,1700.0,75.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34557,69.8,66.2,88.34,260.0,5.0,30.0,4.35,2000.0,69.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22518,53.6,51.8,93.6,280.0,1.0,30.27,3.73,900.0,53.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8279,73.4,64.4,73.44,310.0,2.0,30.03,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29486,73.4,60.8,64.69,100.0,2.0,30.18,4.35,3000.0,73.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20204,69.8,64.4,82.98,200.0,5.0,30.0,6.21,4500.0,69.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7225,53.6,51.8,93.6,50.0,3.0,30.15,4.97,1300.0,53.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
38982,71.6,62.6,73.27,220.0,2.0,29.97,4.35,3000.0,71.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28772,57.2,53.6,87.74,190.0,1.0,30.27,6.21,3000.0,57.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34857,86.0,64.4,48.58,270.0,4.0,30.0,6.21,4000.0,87.49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8616,73.4,68.0,83.21,40.0,2.0,29.88,2.49,1200.0,73.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18656,78.8,68.0,69.52,220.0,2.0,30.0,6.21,4000.0,81.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23448,73.4,55.4,53.29,0.0,0.0,30.0,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22604,73.4,55.4,53.29,30.0,4.0,30.27,6.21,4000.0,73.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8213,77.0,60.8,57.36,170.0,5.0,30.06,6.21,3000.0,77.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38302,59.0,57.2,93.74,270.0,2.0,30.27,6.21,1100.0,59.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35569,71.6,57.2,60.44,40.0,7.0,30.06,6.21,2000.0,71.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37765,50.0,48.2,93.5,150.0,4.0,30.36,6.21,3000.0,50.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
39010,69.8,64.4,82.98,170.0,12.0,29.83,4.97,3000.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
6829,71.6,59.0,64.48,140.0,16.0,30.15,6.21,4000.0,71.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
14864,62.6,60.8,93.83,0.0,2.0,29.97,6.21,4000.0,62.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16086,64.4,64.4,100.0,90.0,3.0,30.12,6.21,1100.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
38157,68.0,41.0,37.32,160.0,4.0,30.06,6.21,3000.0,68.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26444,73.4,66.2,78.19,150.0,14.0,30.0,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20284,69.8,66.2,88.34,80.0,2.0,30.03,6.21,3000.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33909,77.0,64.4,65.12,180.0,9.0,30.06,6.21,2600.0,77.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
16426,78.8,62.6,57.6,40.0,6.0,30.06,6.21,3500.0,80.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
19856,68.0,66.2,93.97,80.0,3.0,30.06,4.97,1300.0,68.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16352,68.0,66.2,93.97,240.0,6.0,30.03,4.35,800.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35535,75.2,55.4,50.17,50.0,5.0,30.06,6.21,3500.0,75.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31759,96.8,50.0,20.62,40.0,4.0,29.85,6.21,3000.0,93.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
30423,80.6,42.8,26.22,340.0,3.0,30.12,6.21,3000.0,79.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11399,64.4,62.6,93.88,0.0,0.0,30.15,3.73,3000.0,64.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
7999,84.2,66.2,54.8,100.0,4.0,29.88,6.21,3000.0,86.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35709,55.4,53.6,93.65,160.0,2.0,30.06,4.97,3000.0,55.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
11521,59.0,55.4,87.83,210.0,3.0,30.09,4.35,3000.0,59.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36407,59.0,53.6,82.25,220.0,4.0,30.12,6.21,3000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
38018,59.0,55.4,87.83,130.0,7.0,30.21,6.21,3000.0,59.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7675,64.4,59.0,82.62,130.0,6.0,30.0,6.21,2000.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28420,77.0,51.8,41.42,170.0,4.0,29.97,6.21,4000.0,77.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22608,62.6,55.4,77.29,170.0,3.0,30.3,6.21,3000.0,62.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
13658,60.8,55.4,82.37,60.0,3.0,30.09,6.21,2500.0,60.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
38733,68.0,60.8,77.75,150.0,8.0,30.03,6.21,3000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38467,77.0,60.8,57.36,210.0,13.0,30.03,6.21,3500.0,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
326,69.8,69.8,100.0,0.0,0.0,29.91,3.73,500.0,69.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22350,59.0,57.2,93.74,210.0,2.0,30.27,3.73,600.0,59.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
389,71.6,71.6,100.0,320.0,2.0,29.88,6.21,2500.0,73.16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7181,69.8,64.4,82.98,200.0,5.0,29.88,6.21,1500.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5011,60.8,51.8,72.2,150.0,3.0,30.21,6.21,3000.0,60.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19378,64.4,60.8,88.09,0.0,0.0,29.97,2.49,1500.0,64.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30433,59.0,53.6,82.25,160.0,3.0,30.15,6.21,3000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
33303,71.6,66.2,83.09,140.0,2.0,29.97,6.21,4000.0,71.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18962,80.6,71.6,74.11,320.0,4.0,30.0,6.21,3000.0,84.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
23960,60.8,57.2,87.92,210.0,3.0,30.06,4.35,3000.0,60.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35768,71.6,59.0,64.48,0.0,3.0,30.0,4.97,1500.0,71.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40299,62.6,57.2,82.5,160.0,6.0,29.94,6.21,4000.0,62.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27666,75.2,59.0,57.12,190.0,8.0,30.06,6.21,3000.0,75.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
36098,62.6,53.6,72.38,230.0,3.0,30.09,6.21,3000.0,62.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23762,62.6,57.2,82.5,150.0,8.0,30.15,6.21,2000.0,62.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22312,78.8,57.2,47.52,70.0,5.0,30.24,4.97,3000.0,78.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39578,69.8,60.8,73.09,120.0,8.0,29.94,6.21,2500.0,69.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6051,86.0,51.8,30.9,100.0,6.0,30.15,6.21,3000.0,83.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
21120,59.0,53.6,82.25,130.0,1.0,30.21,6.21,3000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
38422,73.4,55.4,53.29,0.0,4.0,30.09,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18248,64.4,62.6,93.88,220.0,2.0,30.0,6.21,1700.0,64.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
14328,59.0,55.4,87.83,180.0,6.0,30.3,1.24,700.0,59.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
30903,62.6,60.8,93.83,40.0,4.0,30.03,4.35,500.0,62.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
26756,80.6,55.4,41.97,170.0,7.0,29.88,6.21,3000.0,80.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31417,77.0,33.8,20.74,150.0,6.0,30.09,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37565,50.0,48.2,93.5,120.0,2.0,30.36,2.49,1300.0,50.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
12616,60.8,57.2,87.92,220.0,3.0,30.33,6.21,1700.0,60.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30715,64.4,50.0,59.5,140.0,12.0,30.3,6.21,3000.0,64.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
26200,80.6,64.4,57.84,300.0,2.0,29.83,6.21,3000.0,82.27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7305,68.0,62.6,82.86,200.0,8.0,30.03,3.73,1400.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
880,69.8,66.2,88.34,0.0,0.0,29.88,2.49,600.0,69.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
37288,60.8,53.6,77.14,20.0,4.0,30.27,6.21,1700.0,60.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
21834,59.0,39.2,47.72,210.0,6.0,30.21,6.21,4000.0,59.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26734,69.8,48.2,46.16,30.0,4.0,29.94,6.21,3000.0,69.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11451,62.6,60.8,93.83,120.0,4.0,30.15,2.49,800.0,62.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29983,75.2,51.8,43.97,20.0,5.0,29.85,6.21,3000.0,75.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21560,53.6,51.8,93.6,170.0,2.0,30.0,2.49,1500.0,53.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
28456,73.4,51.8,46.71,130.0,5.0,30.03,6.21,3000.0,73.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22336,78.8,48.2,34.13,270.0,4.0,30.24,6.21,3000.0,78.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4743,73.4,55.4,53.29,60.0,5.0,30.15,6.21,2000.0,73.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1371,66.2,66.2,100.0,240.0,2.0,29.97,6.21,1500.0,66.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16202,69.8,64.4,82.98,140.0,4.0,30.03,6.21,3000.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
20508,77.0,68.0,73.78,80.0,4.0,30.09,6.21,4000.0,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
28072,78.8,59.0,50.69,170.0,8.0,30.03,6.21,4500.0,78.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
30697,60.8,53.6,77.14,130.0,6.0,30.33,6.21,3000.0,60.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
26554,71.6,64.4,78.04,70.0,4.0,30.12,3.73,1700.0,71.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5665,59.0,51.8,76.98,310.0,2.0,30.18,6.21,3000.0,59.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
16438,68.0,64.4,88.26,230.0,3.0,30.0,6.21,2500.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28530,78.8,59.0,50.69,240.0,4.0,30.0,6.21,4000.0,78.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5607,60.8,55.4,82.37,140.0,10.0,30.18,6.21,3000.0,60.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27290,69.8,68.0,94.01,170.0,3.0,29.97,3.73,3000.0,69.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12325,62.6,55.4,77.29,180.0,2.0,30.3,6.21,2100.0,62.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
